TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
13730,EUW1_7570123723,106,18,85,19,92,254,121,104,67,98,0,0,0,0,51,0,0,0,0,0,0,1
13731,EUW1_7570084377,37,902,89,38,142,235,238,5,254,804,0,0,0,0,75,0,0,0,0,0,0,1
13732,EUW1_7569493525,157,96,54,63,63,24,59,234,4,89,0,0,0,0,40,0,0,0,0,0,0,1
13733,EUW1_7569450003,15,51,44,516,57,81,99,35,238,82,0,0,0,0,62,0,0,0,0,0,0,1
13734,EUW1_7568741647,13,61,235,245,50,55,82,67,26,4,0,0,0,0,55,0,0,0,0,0,0,1
13735,EUW1_7568722822,235,804,78,82,27,163,147,238,27,875,0,0,0,0,49,0,0,0,0,0,0,1
13736,EUW1_7568328273,119,555,106,800,75,10,39,42,145,711,0,0,0,0,49,0,0,0,0,0,0,1
13737,EUW1_7568296310,51,53,19,15,222,43,910,526,164,115,0,0,0,0,46,0,0,0,0,0,0,1
13738,EUW1_7567297865,238,141,56,58,33,498,429,134,555,45,0,0,0,0,54,0,0,0,0,0,0,1
13739,EUW1_7567275508,84,27,41,233,429,133,77,910,27,32,0,0,0,0,58,0,0,0,0,0,0,1
13740,EUW1_7570659348,24,163,42,360,111,875,5,99,119,43,0,1,1,5,36,1,0,4,9,51,1,0
13741,EUW1_7570623293,24,104,61,51,40,75,107,517,29,117,1,1,3,9,21,0,0,1,6,24,0,1
13742,EUW1_7570588894,82,107,893,145,412,92,36,161,29,201,0,1,0,4,11,0,0,4,3,29,1,0
13743,EUW1_7570547660,14,107,4,145,154,86,64,517,221,12,1,1,1,11,43,0,0,3,1,22,0,1
13744,EUW1_7570486367,31,131,84,67,432,266,517,910,51,201,0,0,3,10,35,0,1,1,4,24,0,1
13745,EUW1_7570429262,39,876,7,498,117,86,254,90,804,78,0,0,0,2,27,1,1,5,10,39,1,0
13746,EUW1_7570404479,98,234,101,67,350,24,141,25,901,267,0,0,0,2,16,0,0,1,1,6,0,1
13747,EUW1_7570182698,875,63,777,22,412,24,60,246,21,37,1,1,3,10,34,0,0,1,3,24,0,1
13748,EUW1_7570143351,31,64,34,901,888,92,131,157,86,350,0,1,3,6,30,0,0,0,2,16,0,1
13749,EUW1_7570109833,420,36,112,901,16,86,234,268,15,40,0,1,3,9,38,0,0,1,2,19,0,1
13750,EUW1_7569653372,86,81,99,268,89,58,876,238,145,201,0,1,0,4,36,1,0,4,8,41,1,0
13751,EUW1_7569638851,24,106,910,110,43,14,154,55,15,902,0,1,2,7,20,1,0,3,8,36,1,0
13752,EUW1_7569609602,157,107,131,145,16,82,121,8,222,432,1,0,1,10,38,0,1,3,4,30,0,1
13753,EUW1_7569190845,86,427,55,29,40,36,76,133,222,117,1,1,1,7,33,0,0,2,8,24,0,1
13754,EUW1_7569143783,24,107,2,800,53,58,517,55,110,518,0,1,3,10,33,0,0,0,2,21,0,1
13755,EUW1_7569112438,24,245,127,222,44,79,234,55,145,111,0,0,2,3,36,0,0,0,0,10,0,1
13756,EUW1_7569067789,893,5,3,21,800,523,30,45,145,74,0,1,3,3,29,1,0,3,10,35,1,0
13757,EUW1_7568434164,950,96,80,110,51,67,56,80,136,200,0,0,0,0,59,0,0,0,0,0,0,1
13758,EUW1_7568414614,254,45,103,223,43,86,50,81,38,897,0,0,0,0,66,0,0,0,0,0,0,1
13759,EUW1_7570145751,79,83,111,516,89,6,143,12,89,901,0,0,0,0,58,0,0,0,0,0,0,1
13760,EUW1_7570077312,122,17,54,412,804,518,202,36,32,63,0,0,0,0,58,0,0,0,0,0,0,1
13761,EUW1_7570057786,799,28,12,36,50,518,62,157,40,16,0,0,0,0,61,0,0,0,0,0,0,1
13762,EUW1_7569741136,157,20,895,145,82,60,22,799,86,54,0,0,0,0,61,0,0,0,0,0,0,1
13763,EUW1_7569734207,222,55,9,83,45,166,80,8,202,54,0,0,0,0,56,0,0,0,0,0,0,1
13764,EUW1_7569297077,131,85,114,202,17,90,143,201,80,18,0,0,0,0,62,0,0,0,0,0,0,1
13765,EUW1_7569255393,86,58,39,67,804,45,83,497,412,235,0,0,0,0,63,0,0,0,0,0,0,1
13766,EUW1_7568989354,412,29,37,20,523,86,267,90,233,64,0,0,0,0,57,0,0,0,0,0,0,1
13767,EUW1_7568967325,63,40,81,17,63,55,12,201,902,238,0,0,0,0,53,0,0,0,0,0,0,1
13768,EUW1_7568934941,893,150,19,45,85,33,412,37,81,516,0,0,0,0,60,0,0,0,0,0,0,1
13769,EUW1_7551607753,517,804,12,5,910,154,122,1,76,157,0,0,0,0,50,0,0,0,0,0,0,1
13770,EUW1_7551549301,50,143,120,63,360,15,25,110,84,950,0,0,0,0,71,0,0,0,0,0,0,1
13771,EUW1_7551412858,85,92,31,104,41,777,53,200,51,266,0,0,0,0,58,0,0,0,0,0,0,1
13772,EUW1_7551372478,74,59,20,427,50,25,412,147,120,1,0,0,0,0,54,0,0,0,0,0,0,1
13773,EUW1_7549630257,42,910,202,64,38,79,9,89,164,99,0,0,0,0,46,0,0,0,0,0,0,1
13774,EUW1_7549605477,4,555,13,24,202,35,86,254,39,27,0,0,0,0,58,0,0,0,0,0,0,1
13775,EUW1_7547866344,111,10,30,43,420,75,875,150,53,143,0,0,0,0,50,0,0,0,0,0,0,1
13776,EUW1_7546911273,105,5,31,62,11,61,2,13,32,43,0,0,0,0,54,0,0,0,0,0,0,1
13777,EUW1_7546866826,141,45,9,5,120,134,4,63,111,35,0,0,0,0,47,0,0,0,0,0,0,1
13778,EUW1_7570419326,26,85,202,222,26,23,17,113,31,48,0,0,0,0,49,0,0,0,0,0,0,1
13779,EUW1_7570374067,157,14,117,901,74,901,164,555,54,235,0,0,0,0,51,0,0,0,0,0,0,1
13780,EUW1_7570007331,11,157,72,268,55,161,2,202,233,111,0,0,0,0,50,0,0,0,0,0,0,1
13781,EUW1_7569980548,75,10,134,777,122,235,16,267,141,28,0,0,0,0,57,0,0,0,0,0,0,1
13782,EUW1_7569953313,79,31,893,875,38,72,68,36,56,48,0,0,0,0,54,0,0,0,0,0,0,1
13783,EUW1_7569938936,202,1,104,86,36,518,25,166,36,79,0,0,0,0,50,0,0,0,0,0,0,1
13784,EUW1_7569925002,81,221,101,56,13,223,236,147,102,26,0,0,0,0,55,0,0,0,0,0,0,1
13785,EUW1_7569905143,516,115,20,555,30,74,44,7,53,67,0,0,0,0,55,0,0,0,0,0,0,1
13786,EUW1_7569888332,113,81,38,804,799,127,81,517,887,63,0,0,0,0,50,0,0,0,0,0,0,1
13787,EUW1_7569872420,950,711,53,44,412,150,50,14,246,893,0,0,0,0,52,0,0,0,0,0,0,1
13788,EUW1_7569857076,18,223,7,4,78,13,22,67,82,17,0,0,0,0,48,0,0,0,0,0,0,1
13789,EUW1_7568868360,4,35,106,887,15,57,56,901,25,895,0,0,0,0,64,0,0,0,0,0,0,1
13790,EUW1_7568850933,14,141,238,43,25,161,72,163,236,8,0,0,0,0,58,0,0,0,0,0,0,1
13791,EUW1_7568803940,85,5,75,90,133,17,35,27,10,11,0,0,0,0,60,0,0,0,0,0,0,1
13792,EUW1_7568771669,235,96,17,28,432,245,103,412,420,30,0,0,0,0,70,0,0,0,0,0,0,1
13793,EUW1_7568746218,106,20,43,79,246,11,11,26,893,86,0,0,0,0,66,0,0,0,0,0,0,1
13794,EUW1_7568733433,30,68,40,127,131,19,119,143,58,893,0,0,0,0,55,0,0,0,0,0,0,1
13795,EUW1_7568724066,267,57,96,4,895,107,121,10,421,38,0,0,0,0,44,0,0,0,0,0,0,1
13796,EUW1_7570260521,5,897,875,79,85,203,114,103,350,1,0,0,0,0,48,0,0,0,0,0,0,1
13797,EUW1_7570225027,526,222,59,25,893,34,145,53,420,18,0,0,0,0,56,0,0,0,0,0,0,1
13798,EUW1_7570197571,31,10,67,29,79,267,25,102,555,222,0,0,0,0,52,0,0,0,0,0,0,1
13799,EUW1_7570163655,429,350,40,421,40,202,29,30,19,54,0,0,0,0,49,0,0,0,0,0,0,1
13800,EUW1_7570129089,134,777,111,421,143,74,103,76,13,1,0,0,0,0,42,0,0,0,0,0,0,1
13801,EUW1_7570035365,517,875,18,950,37,895,412,240,9,29,0,0,0,0,61,0,0,0,0,0,0,1
13802,EUW1_7569554230,42,16,19,36,103,106,902,96,3,53,0,0,0,0,54,0,0,0,0,0,0,1
13803,EUW1_7569525186,157,875,200,5,133,901,23,17,55,53,0,0,0,0,56,0,0,0,0,0,0,1
13804,EUW1_7569493603,517,910,24,62,875,113,5,136,10,82,0,0,0,0,57,0,0,0,0,0,0,1
13805,EUW1_7569163031,154,126,9,35,15,11,126,893,102,6,0,0,0,0,70,0,0,0,0,0,0,1
13806,EUW1_7569128552,134,897,77,24,164,901,20,32,157,112,0,0,0,0,51,0,0,0,0,0,0,1
13807,EUW1_7569094998,133,120,131,888,902,240,18,59,145,136,0,0,0,0,52,0,0,0,0,0,0,1
13808,EUW1_7569024104,4,516,223,5,36,86,31,4,86,21,0,0,0,0,46,0,0,0,0,0,0,1
13809,EUW1_7568999833,888,222,69,107,876,432,37,53,154,56,0,0,0,0,48,0,0,0,0,0,0,1
13810,EUW1_7568973709,157,221,246,119,78,68,54,134,102,67,0,0,0,0,31,0,0,0,0,0,0,1
13811,EUW1_7568246619,75,112,26,31,114,84,11,60,14,74,0,0,0,0,50,0,0,0,0,0,0,1
13812,EUW1_7568195516,4,236,876,36,79,157,110,516,4,83,0,0,0,0,68,0,0,0,0,0,0,1
13813,EUW1_7567129695,57,63,432,497,111,44,526,526,3,350,0,0,0,0,64,0,0,0,0,0,0,1
13814,EUW1_7567076038,498,147,111,36,32,7,201,26,555,23,0,0,0,0,54,0,0,0,0,0,0,1
13815,EUW1_7570681855,53,72,36,21,895,67,254,9,429,77,0,0,0,0,61,0,0,0,0,0,0,1
13816,EUW1_7570663203,233,236,166,800,526,200,202,136,90,143,0,0,0,0,59,0,0,0,0,0,0,1
13817,EUW1_7570166081,43,26,22,81,55,22,4,516,119,221,0,0,0,0,65,0,0,0,0,0,0,1
13818,EUW1_7570098145,2,897,53,33,78,202,53,141,77,32,0,0,0,0,42,0,0,0,0,0,0,1
13819,EUW1_7569675683,39,2,105,10,876,555,711,555,161,8,0,0,0,0,45,0,0,0,0,0,0,1
13820,EUW1_7569570941,76,21,234,78,62,4,131,11,526,223,0,0,0,0,60,0,0,0,0,0,0,1
13821,EUW1_7569540038,22,254,254,246,21,901,516,893,53,90,0,0,0,0,49,0,0,0,0,0,0,1
13822,EUW1_7568839113,53,91,41,3,166,28,517,145,45,142,0,0,0,0,58,0,0,0,0,0,0,1
13823,EUW1_7568818163,221,29,161,30,60,62,555,804,19,887,0,0,0,0,57,0,0,0,0,0,0,1
13824,EUW1_7568567435,85,235,4,516,4,516,50,58,122,55,0,0,0,0,57,0,0,0,0,0,0,1
13825,EUW1_7568555513,222,25,897,888,53,27,63,147,31,45,0,0,0,0,51,0,0,0,0,0,0,1
13826,EUW1_7568528290,420,2,29,60,12,99,111,245,136,83,0,0,0,0,61,0,0,0,0,0,0,1
13827,EUW1_7568495191,238,2,27,876,92,48,350,950,38,50,0,0,0,0,69,0,0,0,0,0,0,1
13828,EUW1_7568455867,18,77,36,68,96,81,876,57,12,101,0,0,0,0,58,0,0,0,0,0,0,1
13829,EUW1_7568435718,64,57,245,36,53,101,36,804,31,22,0,0,0,0,43,0,0,0,0,0,0,1
13830,EUW1_7568263564,7,105,254,202,110,222,24,53,64,8,0,0,0,0,44,0,0,0,0,0,0,1
13831,EUW1_7568219065,12,50,80,26,875,80,53,32,111,412,0,0,0,0,42,0,0,0,0,0,0,1
13832,EUW1_7568074435,53,429,555,800,78,147,111,6,122,202,0,0,0,0,48,0,0,0,0,0,0,1
13833,EUW1_7568005807,53,145,34,266,36,3,19,55,16,111,0,0,0,0,50,0,0,0,0,0,0,1
13834,EUW1_7570680406,55,37,75,62,163,57,122,421,12,91,0,0,0,0,62,0,0,0,0,0,0,1
13835,EUW1_7570649090,10,897,777,777,9,106,799,112,9,429,0,0,0,0,51,0,0,0,0,0,0,1
13836,EUW1_7570154004,350,202,133,517,516,876,133,81,238,64,0,0,0,0,58,0,0,0,0,0,0,1
13837,EUW1_7570119801,92,33,222,131,34,110,74,106,33,222,0,0,0,0,55,0,0,0,0,0,0,1
13838,EUW1_7570093910,236,141,48,82,127,800,4,223,221,360,0,0,0,0,42,0,0,0,0,0,0,1
13839,EUW1_7569549241,246,72,96,876,126,112,74,99,106,526,0,0,0,0,45,0,0,0,0,0,0,1
13840,EUW1_7569506060,14,55,875,517,526,25,14,102,115,22,0,0,0,0,41,0,0,0,0,0,0,1
13841,EUW1_7569141500,31,26,799,240,25,240,23,91,99,37,0,0,0,0,55,0,0,0,0,0,0,1
13842,EUW1_7569110726,24,53,254,103,11,11,121,101,142,804,0,0,0,0,53,0,0,0,0,0,0,1
13843,EUW1_7568955206,43,154,202,238,21,164,245,63,74,51,0,0,0,0,80,0,0,0,0,0,0,1
13844,EUW1_7568593492,360,136,235,82,421,238,69,517,103,24,0,0,0,0,55,0,0,0,0,0,0,1
13845,EUW1_7568571776,76,10,236,30,25,221,42,58,14,82,0,0,0,0,56,0,0,0,0,0,0,1
13846,EUW1_7568535414,235,223,67,14,136,113,110,20,3,267,0,0,0,0,68,0,0,0,0,0,0,1
13847,EUW1_7568488942,901,14,85,202,800,266,28,238,81,36,0,0,1,3,26,1,1,3,9,38,1,0
13848,EUW1_7567515999,136,14,90,711,240,83,80,96,101,51,0,0,0,0,61,0,0,0,0,0,0,1
13849,EUW1_7567486289,84,107,777,222,53,157,234,131,145,111,0,1,1,5,33,1,0,4,6,37,1,0
13850,EUW1_7567461218,31,11,8,200,91,38,3,516,80,200,0,0,0,0,63,0,0,0,0,0,0,1
13851,EUW1_7570607682,57,114,127,72,48,14,897,63,34,99,0,0,0,0,61,0,0,0,0,0,0,1
13852,EUW1_7570566611,72,1,54,420,133,12,19,55,59,81,0,0,0,0,63,0,0,0,0,0,0,1
13853,EUW1_7570520670,54,145,36,517,64,711,142,113,105,63,0,0,0,0,49,0,0,0,0,0,0,1
13854,EUW1_7569491219,234,76,11,421,33,77,2,429,8,58,0,0,0,0,38,0,0,0,0,0,0,1
13855,EUW1_7569370392,57,6,222,79,523,266,117,161,91,64,0,0,0,0,49,0,0,0,0,0,0,1
13856,EUW1_7568215722,86,27,4,236,115,27,222,119,57,14,0,0,0,0,43,0,0,0,0,0,0,1
13857,EUW1_7568182330,33,897,233,54,25,233,267,223,950,526,0,0,0,0,61,0,0,0,0,0,0,1
13858,EUW1_7568159271,53,26,804,33,21,105,76,142,32,60,0,0,0,0,59,0,0,0,0,0,0,1
13859,EUW1_7568136967,96,887,131,40,89,9,5,141,235,5,0,0,0,0,52,0,0,0,0,0,0,1
13860,EUW1_7568100334,22,350,30,33,59,236,157,14,202,89,0,0,0,0,55,0,0,0,0,0,0,1
13861,EUW1_7567246996,54,51,235,106,77,147,711,421,22,79,0,0,0,0,52,0,0,0,0,0,0,1
13862,EUW1_7567216546,910,14,523,429,3,5,20,901,75,887,0,0,0,0,53,0,0,0,0,0,0,1
13863,EUW1_7566111325,57,895,99,142,111,63,78,81,350,104,0,0,0,0,47,0,0,0,0,0,0,1
13864,EUW1_7566061071,27,555,117,143,201,75,45,122,86,59,0,0,0,0,47,0,0,0,0,0,0,1
13865,EUW1_7566025028,51,79,107,31,16,45,22,105,86,555,0,0,0,0,61,0,0,0,0,0,0,1
13866,EUW1_7565976298,526,15,164,412,432,23,120,51,33,86,0,0,0,0,64,0,0,0,0,0,0,1
13867,EUW1_7565924794,16,420,254,245,86,55,64,45,54,24,0,0,0,0,54,0,0,0,0,0,0,1
13868,EUW1_7565875465,121,360,131,82,82,902,53,145,202,16,0,0,0,0,56,0,0,0,0,0,0,1
13869,EUW1_7565517481,54,11,57,79,90,910,150,103,111,234,0,0,0,0,95,0,0,0,0,0,0,1
13870,EUW1_7570718297,74,161,202,53,113,29,57,19,222,143,0,0,0,0,50,0,0,0,0,0,0,1
13871,EUW1_7570709786,147,89,7,238,518,12,64,9,111,777,0,0,0,0,63,0,0,0,0,0,0,1
13872,EUW1_7570686047,145,901,122,897,910,90,67,800,11,412,0,0,0,0,58,0,0,0,0,0,0,1
13873,EUW1_7570670719,77,58,901,28,48,517,157,16,40,122,0,0,0,0,62,0,0,0,0,0,0,1
13874,EUW1_7570636380,96,14,11,350,350,79,53,45,3,121,0,0,0,0,58,0,0,0,0,0,0,1
13875,EUW1_7570617209,1,23,1,236,30,43,84,901,53,101,0,0,0,0,56,0,0,0,0,0,0,1
13876,EUW1_7570581394,23,161,555,516,104,26,3,69,84,27,0,0,0,0,45,0,0,0,0,0,0,1
13877,EUW1_7570540266,887,147,117,888,64,267,40,62,32,432,0,0,0,0,60,0,0,0,0,0,0,1
13878,EUW1_7570500987,412,800,166,804,122,777,117,91,48,134,0,0,0,0,63,0,0,0,0,0,0,1
13879,EUW1_7570460889,145,910,22,147,238,29,203,50,236,427,0,0,0,0,54,0,0,0,0,0,0,1
13880,EUW1_7570411037,59,517,92,517,35,412,254,30,143,80,0,0,0,0,59,0,0,0,0,0,0,1
13881,EUW1_7570365411,412,420,101,39,50,222,157,60,238,113,0,0,0,0,63,0,0,0,0,0,0,1
13882,EUW1_7570322402,498,432,164,3,104,875,201,901,5,497,0,0,0,0,49,0,0,0,0,0,0,1
13883,EUW1_7570218044,2,110,238,8,45,62,38,887,69,2,0,0,0,0,47,0,0,0,0,0,0,1
13884,EUW1_7570195708,421,800,777,9,56,223,59,64,498,412,0,0,0,0,66,0,0,0,0,0,0,1
13885,EUW1_7570176700,80,800,51,60,516,497,89,427,121,80,0,0,0,0,55,0,0,0,0,0,0,1
13886,EUW1_7570139598,233,202,14,68,20,98,2,126,555,875,0,0,0,0,54,0,0,0,0,0,0,1
13887,EUW1_7570104743,875,111,45,21,147,89,117,72,8,950,0,0,0,0,58,0,0,0,0,0,0,1
13888,EUW1_7570073289,412,39,238,91,68,120,86,27,516,55,0,0,0,0,56,0,0,0,0,0,0,1
13889,EUW1_7570051179,27,107,15,101,59,113,254,17,254,9,0,0,0,0,53,0,0,0,0,0,0,1
13890,EUW1_7570705288,33,901,136,77,54,110,37,80,14,28,0,0,0,0,60,0,0,0,0,0,0,1
13891,EUW1_7570691880,37,412,164,55,901,897,61,48,497,901,0,0,0,0,52,0,0,0,0,0,0,1
13892,EUW1_7570656587,81,68,20,555,115,31,19,31,235,150,0,0,0,0,57,0,0,0,0,0,0,1
13893,EUW1_7570302078,14,80,18,30,143,86,421,134,133,555,1,0,2,10,53,0,1,2,2,49,0,1
13894,EUW1_7570269235,3,200,236,56,58,113,121,40,233,122,0,0,0,0,55,0,0,0,0,0,0,1
13895,EUW1_7569629718,78,498,517,202,950,119,516,235,133,39,0,0,0,0,54,0,0,0,0,0,0,1
13896,EUW1_7569597947,10,59,41,21,37,17,234,134,360,53,1,0,1,9,34,0,1,3,6,28,0,1
13897,EUW1_7569573590,126,234,777,96,902,893,19,1,67,117,0,1,4,9,26,0,0,0,0,14,0,1
13898,EUW1_7569537393,17,120,8,223,427,141,233,238,145,518,0,0,1,4,20,0,0,1,2,18,0,1
13899,EUW1_7569238279,14,203,63,236,526,893,421,3,901,555,2,1,3,8,38,0,0,2,2,29,0,1
13900,EUW1_7569231129,164,80,61,18,412,897,421,161,901,555,0,0,0,0,0,0,0,0,0,0,1,0
13901,EUW1_7569179376,54,101,39,35,516,53,10,72,104,99,0,0,0,0,45,0,0,0,0,0,0,1
13902,EUW1_7568605499,236,59,57,233,32,516,111,63,37,43,0,0,0,0,64,0,0,0,0,0,0,1
13903,EUW1_7568589232,131,150,75,86,518,92,799,36,101,57,0,0,0,0,53,0,0,0,0,0,0,1
13904,EUW1_7568577938,245,12,910,555,38,234,888,102,57,68,0,0,0,0,68,0,0,0,0,0,0,1
13905,EUW1_7565499698,777,35,134,523,16,114,91,142,15,53,0,0,2,2,25,1,1,1,11,38,1,0
13906,EUW1_7558497073,82,236,901,22,4,39,412,267,555,120,0,0,0,0,47,0,0,0,0,0,0,1
13907,EUW1_7558449078,57,902,75,126,13,202,28,41,51,222,0,0,0,0,62,0,0,0,0,0,0,1
13908,EUW1_7570613275,875,203,101,145,432,85,104,950,81,12,0,1,1,10,34,0,0,3,3,22,0,1
13909,EUW1_7570132946,517,127,432,161,147,143,28,141,246,106,0,0,0,0,43,0,0,0,0,0,0,1
13910,EUW1_7570103911,143,51,117,82,105,121,133,804,223,103,0,0,0,0,70,0,0,0,0,0,0,1
13911,EUW1_7570062112,107,523,166,33,10,86,56,84,81,25,0,0,0,0,54,0,0,0,0,0,0,1
13912,EUW1_7570053659,31,36,60,166,42,69,122,202,82,77,0,0,0,0,71,0,0,0,0,0,0,1
13913,EUW1_7570031708,43,25,122,200,236,53,60,54,25,63,0,0,0,0,50,0,0,0,0,0,0,1
13914,EUW1_7569993430,350,166,143,53,498,203,26,497,114,59,0,0,0,0,44,0,0,0,0,0,0,1
13915,EUW1_7569970863,234,31,516,111,102,50,114,18,37,350,0,0,0,0,41,0,0,0,0,0,0,1
13916,EUW1_7569952673,876,27,11,18,115,5,48,102,75,91,0,0,0,0,55,0,0,0,0,0,0,1
13917,EUW1_7569931930,28,5,29,75,54,61,63,113,498,166,0,0,0,0,54,0,0,0,0,0,0,1
13918,EUW1_7569887290,950,11,42,238,516,18,44,50,67,78,0,0,0,0,42,0,0,0,0,0,0,1
13919,EUW1_7569870949,36,876,83,240,55,51,45,517,12,19,0,0,0,0,55,0,0,0,0,0,0,1
13920,EUW1_7569857533,10,875,516,22,950,77,117,875,17,16,0,0,0,0,70,0,0,0,0,0,0,1
13921,EUW1_7569833380,145,60,74,233,902,107,91,63,25,142,0,0,0,0,57,0,0,0,0,0,0,1
13922,EUW1_7569205238,16,62,901,36,202,432,497,74,99,25,0,0,0,0,46,0,0,0,0,0,0,1
13923,EUW1_7568226671,3,41,8,64,32,51,24,136,42,45,0,0,0,0,55,0,0,0,0,0,0,1
13924,EUW1_7568185139,86,68,517,11,104,98,24,62,145,31,0,0,0,0,31,0,0,0,0,0,0,1
13925,EUW1_7568150881,555,86,44,19,268,910,950,267,119,120,0,0,0,0,58,0,0,0,0,0,0,1
13926,EUW1_7568099283,50,50,57,19,25,12,31,26,267,526,0,0,0,0,60,0,0,0,0,0,0,1
13927,EUW1_7569636968,36,420,105,145,67,50,105,13,77,111,0,0,0,0,76,0,0,0,0,0,0,1
13928,EUW1_7569628486,19,69,221,893,4,202,81,90,201,22,0,0,0,0,42,0,0,0,0,0,0,1
13929,EUW1_7568556075,427,21,22,27,98,57,246,268,42,432,0,0,0,0,57,0,0,0,0,0,0,1
13930,EUW1_7568537859,58,4,43,799,37,25,84,27,10,876,0,0,0,0,38,0,0,0,0,0,0,1
13931,EUW1_7566378714,223,203,20,30,2,63,98,777,39,48,0,0,0,0,44,0,0,0,0,0,0,1
13932,EUW1_7566371902,112,8,81,20,11,11,150,75,105,245,0,0,0,0,56,0,0,0,0,0,0,1
13933,EUW1_7563780853,84,8,8,115,106,902,45,236,48,121,0,0,0,0,36,0,0,0,0,0,0,1
13934,EUW1_7563748052,34,777,254,136,21,41,223,14,799,63,0,0,0,0,65,0,0,0,0,0,0,1
13935,EUW1_7563721020,27,17,7,110,37,235,55,89,154,117,0,0,0,0,57,0,0,0,0,0,0,1
13936,EUW1_7557818476,147,897,516,82,27,6,31,235,26,201,0,0,0,0,36,0,0,0,0,0,0,1
13937,EUW1_7549044004,238,50,24,157,2,103,420,85,121,58,0,0,0,0,56,0,0,0,0,0,0,1
13938,EUW1_7549021961,14,117,254,10,58,901,59,429,267,147,0,0,0,0,60,0,0,0,0,0,0,1
13939,EUW1_7548987328,35,74,804,516,555,13,117,25,233,86,0,0,0,0,62,0,0,0,0,0,0,1
13940,EUW1_7545194408,497,110,876,83,268,517,22,51,91,13,0,0,0,0,54,0,0,0,0,0,0,1
13941,EUW1_7545149817,238,22,268,3,85,360,81,133,133,51,0,0,0,0,61,0,0,0,0,0,0,1
13942,EUW1_7538832569,154,555,246,268,25,30,201,202,31,517,0,0,0,0,69,0,0,0,0,0,0,1
13943,EUW1_7538777828,4,89,157,13,96,143,45,254,79,141,0,0,0,0,55,0,0,0,0,0,0,1
13944,EUW1_7538735430,89,800,55,79,147,164,51,202,58,147,0,0,0,0,61,0,0,0,0,0,0,1
13945,EUW1_7537946347,523,799,4,60,13,517,81,8,35,516,0,0,0,0,62,0,0,0,0,0,0,1
13946,EUW1_7570718354,96,516,238,145,234,63,120,89,27,102,0,0,0,0,51,0,0,0,0,0,0,1
13947,EUW1_7570706625,82,54,85,799,427,89,64,90,234,897,0,0,0,0,70,0,0,0,0,0,0,1
13948,EUW1_7570681261,555,233,254,120,57,64,112,74,55,555,0,0,0,0,56,0,0,0,0,0,0,1
13949,EUW1_7570664652,201,53,54,105,74,21,48,711,31,51,0,0,0,0,58,0,0,0,0,0,0,1
13950,EUW1_7570634916,58,31,51,145,82,29,53,223,164,103,0,0,0,0,67,0,0,0,0,0,0,1
13951,EUW1_7570603993,82,113,141,31,950,60,40,76,800,497,0,0,0,0,68,0,0,0,0,0,0,1
13952,EUW1_7570569307,127,89,5,223,804,800,105,103,69,11,0,0,0,0,55,0,0,0,0,0,0,1
13953,EUW1_7570528389,103,20,122,55,235,8,166,80,266,20,0,0,0,0,51,0,0,0,0,0,0,1
13954,EUW1_7570499634,799,105,412,201,69,111,157,518,526,40,0,0,0,0,62,0,0,0,0,0,0,1
13955,EUW1_7570462981,114,150,266,25,107,121,221,10,19,96,0,0,0,0,54,0,0,0,0,0,0,1
13956,EUW1_7570425174,555,103,75,201,432,9,18,12,202,58,0,0,0,0,51,0,0,0,4,54,1,0
13957,EUW1_7570153043,804,60,80,16,350,901,143,20,32,10,0,0,0,0,46,0,0,0,0,0,0,1
13958,EUW1_7570137890,8,50,55,40,85,127,78,201,202,497,0,0,0,0,51,0,0,0,0,0,0,1
13959,EUW1_7570110025,38,141,8,13,221,246,110,246,31,893,0,0,0,0,49,0,0,0,0,0,0,1
13960,EUW1_7569946955,777,22,53,37,238,711,4,18,41,37,0,0,0,0,53,0,0,0,0,0,0,1
13961,EUW1_7569912115,421,27,157,902,59,427,35,14,83,63,0,0,0,0,49,0,0,0,0,0,0,1
13962,EUW1_7569116126,267,888,53,517,238,57,55,24,40,83,0,0,0,0,60,0,0,0,0,0,0,1
13963,EUW1_7568809024,50,497,27,92,7,101,24,235,68,83,0,0,0,0,54,0,0,0,0,0,0,1
13964,EUW1_7570374558,75,110,134,161,4,69,876,74,54,141,0,0,0,0,58,0,0,0,0,0,0,1
13965,EUW1_7566952566,37,37,133,6,11,136,131,55,90,222,0,0,0,0,46,0,0,0,0,0,0,1
13966,EUW1_7559946152,83,12,420,24,238,35,27,131,32,19,0,0,0,0,56,0,0,0,0,0,0,1
13967,EUW1_7559910736,245,56,350,800,238,245,28,143,235,42,0,0,0,0,38,0,0,0,0,0,0,1
13968,EUW1_7558792132,8,64,68,75,74,57,56,43,126,78,0,0,0,0,55,0,0,0,0,0,0,1
13969,EUW1_7558750925,202,15,117,166,37,412,45,36,81,240,0,0,0,0,69,0,0,0,0,0,0,1
13970,EUW1_7558714577,112,2,51,53,5,901,92,64,126,4,0,0,0,0,53,0,0,0,0,0,0,1
13971,EUW1_7558664008,39,75,11,888,412,50,77,56,38,902,0,0,0,0,56,0,0,0,0,0,0,1
